movie_id,title,content,poster_path
9762,Step Up,"everyone deserves a chance to follow their dreams, but some people only get one shot. tyler gage is a rebel from the wrong side of baltimore's tracks and the only thing that stands between him and an unfulfilled life are his dreams of one day making it out of there. nora is a privileged ballet dancer attending baltimore's ultra-elite maryland school of the arts music drama romance crime dancing new_love dance baltimore art_school woman_director channing_tatum jenna_dewan damaine_radcliff anne_fletcher",
3179,Beavis and Butt-Head Do America,"mike judge's slacker duo, beavis and butt-head, wake to discover their tv has been stolen. their search for a new one takes them on a clueless adventure across america where they manage to accidentally become america's most wanted. animation comedy washington_d.c. casino hotel sun television sperm based_on_tv_series las_vegas swat_team adult_animation road_movie mike_judge bruce_willis demi_moore mike_judge",
184,Jackie Brown,"jackie brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. when the cops try to use jackie to get to her boss, she hatches a plan—with help from a bail bondsman—to keep the money for herself. based on elmore leonard's novel “rum punch”. comedy crime romance airport underworld arms_deal weapon police drug pam_grier samuel_l._jackson robert_forster quentin_tarantino",
13335,Harold & Kumar Escape from Guantanamo Bay,"having satisfied their urge for white castle, harold and kumar jump on a plane to catch up with harold's love interest, who's headed for the netherlands. but the pair must change their plans when kumar is accused of being a terrorist. rob corddry also stars in this wild comedy sequel that follows the hapless stoners' misadventures as they try to avoid being captured by the department of homeland security. comedy adventure terrorist aftercreditsstinger duringcreditsstinger john_cho kal_penn neil_patrick_harris jon_hurwitz",
76726,Chronicle,"three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. as they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over. science_fiction drama thriller seattle telekinesis friendship loneliness outcast coming_of_age student teenager superpower found_footage aftercreditsstinger abuse bittersweet dane_dehaan alex_russell michael_b._jordan josh_trank",
10269,Yentl,a jewish girl disguises herself as a boy to enter religious training. music drama romance studies music disguise unhappiness boys'_school woman_director barbra_streisand mandy_patinkin amy_irving barbra_streisand,
36819,Time Bandits,"young history buff kevin can scarcely believe it when six dwarfs emerge from his closet one night. former employees of the supreme being, they've purloined a map charting all of the holes in the fabric of time and are using it to steal treasures from different historical eras. taking kevin with them, they variously drop in on napoleon, robin hood and king agamemnon before the supreme being catches up with them. family fantasy science_fiction adventure comedy treasure map magic time_travel titanic cage steampunk minotaur independent_film good_vs_evil tank burglary sean_connery john_cleese shelley_duvall terry_gilliam",
17130,Crossroads,"three friends get together and bury a box making a pact to open it at midnight at their high school graduation. in the little town in georgia that they live in, things soon change. one is little miss perfect, one is an engaged prom queen, and the other is a pregnant outcast. the night of graduation, they open the box and they strike up a conversation. all of a sudden, one brings up the topic of her going to los angeles for a record contract audition. they all decide to go together and they leave. with a little money, they set out on the road with a guy named ben. when one of them tells the other a rumor that he might be a homicidal maniac they are all scared of him. when they reach la, lucy falls in love with ben and against her father's wishes, she stays and she goes to the audition. action adventure comedy drama family music romance dancing women sex karaoke dream pop_singer virgin motel graduation kiss friendship high_school road_trip unfaithful_boyfriend hospital singing teenager girl rebellious_daughter on_the_road father_daughter_relationship chick_flick pop_music audition teenage_pregnancy mother_daughter_estrangement implied_rape woman_director journey song_writing britney_spears zoe_saldana taryn_manning tamra_davis",
57214,Project X,"three high school seniors throw a party to make a name for themselves. as the night progresses, things spiral out of control as word of the party spreads. comedy crime vandalism high_school swimming_pool party teen_movie teenager dog high_school_student fake_documentary sex_doll lime underwater_photography bouncy_castle flash_grenade oliver_cooper jonathan_daniel_brown thomas_mann nima_nourizadeh",
11202,Patton,"""patton"" tells the tale of general george s. patton, famous tank commander of world war ii. the film begins with patton's career in north africa and progresses through the invasion of germany and the fall of the third reich. side plots also speak of patton's numerous faults such his temper and habit towards insubordination. drama history war general world_war_ii normandy biography historical_figure d-day dead_soldier tank steel_helmet destiny allies george_c._scott karl_malden stephen_young franklin_j._schaffner",
9357,One Hour Photo,"sy ""the photo guy"" parrish has lovingly developed photos for the yorkin family since their son was a baby. but as the yorkins' lives become fuller, sy's only seems lonelier, until he eventually believes he's part of their family. when ""uncle"" sy's picture-perfect fantasy collides with an ugly dose of reality, what happens next ""has the spine-tingling elements of the best psychological thrillers!"" horror thriller sexual_abuse hotel_room cheating supermarket penalty nudity knife birthday_party photography stalker photo_lab suspense sitting_on_a_toilet imagination voyeurism unfaithful_husband robin_williams connie_nielsen michael_vartan mark_romanek",
